Order Date,Region,Category,Sales,Profit
2021-07-04,Central,Technology,33476.55,9937.05
2021-07-06,West,Furniture,16149.46,3895.81
2021-07-07,South,Furniture,12427.5,1067.76
2021-07-08,West,Furniture,24453.22,4319.47
2021-07-09,Central,Furniture,14121.11,810.49
2021-07-09,West,Technology,1204.3,107.77
2021-07-09,West,Technology,27825.6,3650.16
2021-07-10,East,Furniture,47148.94,11036.45
2021-07-10,Central,Furniture,42900.13,8583.14
2021-07-11,West,Furniture,23358.02,6631.76
2021-07-11,Central,Office Supplies,42893.93,10604.13
2021-07-12,West,Furniture,24574.33,2254.41
2021-07-12,East,Office Supplies,38024.78,9202.77
2021-07-13,South,Technology,43174.15,3278.53
2021-07-13,East,Office Supplies,43448.38,4809.72
2021-07-14,East,Technology,2828.43,563.48
2021-07-16,East,Office Supplies,8517.38,972.2
2021-07-18,West,Furniture,31830.14,4509.67
2021-07-18,Central,Office Supplies,7556.53,1332.87
2021-07-19,Central,Furniture,29326.69,7724.33
2021-07-20,Central,Office Supplies,37554.93,8626.55
2021-07-21,East,Office Supplies,10699.4,1363.58
2021-07-21,South,Technology,5915.3,529.12
2021-07-22,East,Office Supplies,15478.31,4088.62
2021-07-22,Central,Office Supplies,36199.65,7148.74
2021-07-23,West,Office Supplies,46623.26,12375.97
2021-07-23,East,Technology,28156.0,4806.73
2021-07-24,Central,Office Supplies,9450.51,571.84
2021-07-25,East,Technology,13347.84,2922.46
2021-07-25,East,Furniture,48309.02,7105.02
2021-07-25,West,Technology,39617.1,6154.09
2021-07-26,South,Office Supplies,24290.73,4897.77
2021-07-28,West,Office Supplies,4140.75,880.71
2021-07-28,Central,Office Supplies,28742.72,3718.58
2021-07-29,Central,Office Supplies,25387.79,1711.37
2021-07-31,West,Furniture,42007.48,3996.64
2021-07-31,Central,Technology,2965.49,202.27
2021-08-05,East,Technology,2039.18,250.54
2021-08-05,South,Technology,26266.09,6124.41
2021-08-05,East,Technology,43777.71,11108.89
2021-08-06,South,Office Supplies,34584.87,3997.56
2021-08-07,Central,Office Supplies,23144.35,4952.41
2021-08-07,Central,Furniture,37355.56,6991.4
2021-08-08,East,Furniture,33384.57,2012.25
2021-08-09,Central,Technology,5196.1,561.93
2021-08-10,East,Furniture,683.95,53.11
2021-08-12,South,Furniture,24234.29,7152.35
2021-08-13,South,Office Supplies,15938.56,3387.62
2021-08-15,East,Furniture,26394.94,3156.35
2021-08-16,South,Furniture,44087.14,8518.36
2021-08-17,East,Furniture,19163.26,4185.9
2021-08-18,South,Furniture,3684.02,758.15
2021-08-18,South,Technology,8285.04,1243.68
2021-08-19,East,Furniture,31525.46,7837.45
2021-08-20,Central,Technology,20270.07,3977.09
2021-08-21,East,Office Supplies,11583.36,1419.11
2021-08-22,South,Office Supplies,44215.09,6476.64
2021-08-23,West,Furniture,32690.2,4626.67
2021-08-24,Central,Technology,1233.04,126.05
2021-08-25,South,Technology,6321.18,1354.16
2021-08-25,East,Office Supplies,23200.94,4017.3
2021-08-25,West,Technology,41881.23,11100.07
2021-08-26,South,Office Supplies,40738.79,6059.49
2021-08-26,South,Technology,36851.49,6580.16
2021-08-27,East,Technology,41097.61,9428.39
2021-08-27,South,Technology,44903.85,4380.13
2021-08-28,West,Office Supplies,27005.19,2181.72
2021-08-29,Central,Office Supplies,22876.17,6313.26
2021-08-30,West,Technology,40088.26,8756.73
2021-08-30,Central,Furniture,37109.53,4866.92
2021-08-30,East,Office Supplies,28612.86,2250.81
2021-08-31,Central,Technology,49930.61,2607.21
2021-08-31,West,Office Supplies,43490.97,5893.35
2021-08-31,South,Furniture,33914.81,4058.71
2021-09-01,West,Technology,44991.36,2425.12
2021-09-03,West,Technology,27384.36,7872.84
2021-09-04,East,Office Supplies,39689.95,8671.74
2021-09-04,Central,Furniture,16733.5,4047.81
2021-09-08,West,Office Supplies,10231.74,2084.46
2021-09-08,West,Office Supplies,15320.93,2329.26
2021-09-08,East,Office Supplies,22651.69,5404.46
2021-09-09,West,Furniture,25479.73,3860.46
2021-09-10,South,Office Supplies,37097.54,3364.31
2021-09-10,West,Furniture,11206.9,3236.79
2021-09-10,West,Furniture,11997.15,2966.57
2021-09-10,East,Office Supplies,20291.71,4813.37
2021-09-11,Central,Furniture,41199.45,3008.28
2021-09-12,South,Technology,3883.21,877.37
2021-09-14,East,Furniture,39712.37,8198.6
2021-09-14,West,Furniture,36271.04,5592.26
2021-09-14,West,Office Supplies,32791.14,9048.16
2021-09-14,West,Office Supplies,44831.37,8466.87
2021-09-14,Central,Office Supplies,45518.31,3441.37
2021-09-15,West,Office Supplies,44958.14,6586.72
2021-09-15,Central,Technology,15011.22,2894.21
2021-09-16,West,Furniture,34525.03,6182.82
2021-09-18,Central,Furniture,5855.22,1240.15
2021-09-18,West,Furniture,23203.71,3650.04
2021-09-19,South,Technology,23459.8,5243.9
2021-09-20,South,Furniture,8122.41,798.25
2021-09-20,East,Office Supplies,10248.21,2245.36
2021-09-20,Central,Technology,16877.91,4174.65
2021-09-21,West,Furniture,31438.83,7263.71
2021-09-21,Central,Technology,36460.34,2055.37
2021-09-22,Central,Technology,47598.12,12577.66
2021-09-25,Central,Office Supplies,42576.97,4517.19
2021-09-25,South,Furniture,3073.67,372.83
2021-09-25,South,Furniture,21790.85,2036.36
2021-09-26,Central,Technology,1902.06,330.35
2021-09-27,East,Furniture,3420.67,453.62
2021-09-27,East,Furniture,6182.4,419.17
2021-09-27,South,Furniture,25719.4,2531.87
2021-09-27,South,Office Supplies,36702.02,8766.84
2021-10-02,South,Furniture,9601.73,1191.5
2021-10-02,West,Furniture,44401.88,12645.61
2021-10-02,West,Furniture,39761.96,11457.38
2021-10-03,South,Technology,45042.94,6364.76
2021-10-03,West,Office Supplies,26730.58,3924.46
2021-10-03,East,Office Supplies,24849.86,5150.49
2021-10-04,South,Technology,48155.66,3841.27
2021-10-04,South,Technology,31124.5,6393.96
2021-10-05,Central,Technology,34016.51,3751.26
2021-10-05,South,Furniture,19691.48,3925.32
2021-10-05,Central,Furniture,48480.09,7326.75
2021-10-06,Central,Furniture,8797.29,1730.27
2021-10-08,Central,Furniture,5229.42,765.52
2021-10-08,Central,Technology,21181.67,2933.51
2021-10-10,South,Furniture,2402.45,267.11
2021-10-10,East,Furniture,10372.3,1716.61
2021-10-10,Central,Technology,32176.57,1711.94
2021-10-11,East,Technology,47190.1,4864.37
2021-10-13,East,Furniture,28563.82,3908.57
2021-10-14,Central,Office Supplies,36431.74,10239.79
2021-10-14,West,Furniture,10084.85,1905.52
2021-10-15,South,Furniture,20516.04,2848.32
2021-10-15,East,Furniture,37040.0,6434.64
2021-10-18,South,Office Supplies,14298.41,2815.2
2021-10-18,East,Furniture,45794.1,3662.2
2021-10-18,Central,Technology,10099.3,2860.12
2021-10-19,Central,Technology,18326.52,1279.31
2021-10-21,Central,Technology,20414.32,5876.92
2021-10-21,Central,Furniture,34361.51,2112.91
2021-10-23,Central,Technology,15156.68,3718.86
2021-10-25,South,Technology,32804.36,8383.35
2021-10-25,West,Technology,26828.6,4388.6
2021-10-25,South,Furniture,19930.05,5173.3
2021-10-26,South,Furniture,6836.88,2023.43
2021-10-26,Central,Technology,23315.58,5741.4
2021-10-27,Central,Furniture,44072.28,7883.26
2021-10-28,West,Technology,31002.76,7824.95
2021-10-28,East,Technology,38913.1,4211.51
2021-10-28,West,Technology,42155.03,11579.21
2021-10-28,West,Technology,18485.69,4452.0
2021-10-29,West,Furniture,20320.61,4654.55
2021-10-29,Central,Furniture,36005.89,10247.39
2021-10-29,South,Furniture,17165.35,3099.33
2021-10-30,West,Technology,34942.21,5193.91
2021-10-31,East,Office Supplies,28467.5,2376.13
2021-11-01,South,Furniture,47422.9,10959.24
2021-11-01,South,Technology,21794.2,1633.3
2021-11-02,West,Furniture,12588.12,2369.83
2021-11-02,East,Technology,14166.26,3930.44
2021-11-05,West,Furniture,40295.2,7875.18
2021-11-05,South,Office Supplies,13766.44,3795.68
2021-11-06,West,Technology,49794.36,6612.26
2021-11-06,East,Furniture,15785.21,3405.75
2021-11-06,West,Furniture,45873.0,6654.89
2021-11-07,Central,Office Supplies,20664.06,5685.86
2021-11-07,Central,Furniture,6242.86,997.31
2021-11-07,Central,Technology,4179.41,1111.52
2021-11-08,West,Furniture,2101.09,495.96
2021-11-09,East,Office Supplies,31511.04,7120.33
2021-11-09,East,Technology,24734.59,3876.45
2021-11-09,West,Furniture,21277.48,3294.48
2021-11-11,West,Furniture,11912.26,2512.39
2021-11-11,Central,Office Supplies,3452.16,669.64
2021-11-11,West,Furniture,33562.87,2534.52
2021-11-12,Central,Technology,47441.31,11204.32
2021-11-12,West,Furniture,17200.95,4593.28
2021-11-13,East,Technology,49030.51,3126.28
2021-11-15,Central,Furniture,22993.28,2693.77
2021-11-16,South,Furniture,16590.35,1493.45
2021-11-17,West,Office Supplies,42176.94,11104.17
2021-11-17,East,Furniture,24103.72,2476.15
2021-11-18,South,Furniture,37414.05,6036.77
2021-11-19,East,Technology,9029.44,1573.96
2021-11-19,South,Office Supplies,8694.27,1023.64
2021-11-19,Central,Office Supplies,17472.0,3191.39
2021-11-21,East,Furniture,8732.43,856.82
2021-11-23,South,Furniture,38692.79,5862.29
2021-11-23,Central,Technology,49983.65,10005.65
2021-11-25,West,Office Supplies,44670.75,8239.84
2021-11-25,East,Furniture,36213.71,5575.06
2021-11-26,Central,Office Supplies,25854.45,2824.17
2021-11-28,Central,Technology,41789.21,8691.71
2021-11-28,South,Technology,10437.95,1821.74
2021-11-29,Central,Office Supplies,8023.63,1670.08
2021-11-29,East,Furniture,14434.73,2485.25
2021-12-02,Central,Technology,14573.82,907.54
2021-12-02,South,Office Supplies,19062.11,5232.87
2021-12-03,Central,Furniture,17834.38,1507.14
2021-12-04,Central,Office Supplies,34078.82,3200.37
2021-12-05,Central,Technology,49497.15,4819.25
2021-12-05,Central,Technology,10072.44,2525.71
2021-12-05,East,Technology,25479.8,2339.03
2021-12-07,South,Office Supplies,45122.5,3436.3
2021-12-07,Central,Office Supplies,9653.84,2725.98
2021-12-07,East,Furniture,47976.98,11729.19
2021-12-07,East,Office Supplies,34721.82,8030.59
2021-12-08,West,Office Supplies,13357.67,2654.87
2021-12-10,South,Furniture,42926.31,7229.0
2021-12-11,East,Furniture,2436.68,574.2
2021-12-12,South,Office Supplies,13678.56,1625.21
2021-12-12,Central,Office Supplies,16472.07,1639.29
2021-12-13,West,Furniture,44913.54,12108.01
2021-12-14,West,Technology,3463.79,604.56
2021-12-14,East,Furniture,11864.57,2997.8
2021-12-14,East,Technology,40547.12,9698.25
2021-12-15,South,Technology,29363.46,5060.45
2021-12-16,Central,Office Supplies,6213.66,1034.8
2021-12-16,East,Office Supplies,49575.87,3559.85
2021-12-17,West,Office Supplies,16607.55,1581.46
2021-12-19,South,Furniture,29883.85,2753.21
2021-12-19,East,Technology,25187.15,3699.24
2021-12-19,Central,Technology,49239.9,7992.09
2021-12-20,East,Furniture,36695.08,4788.55
2021-12-21,East,Furniture,48509.62,13155.29
2021-12-21,South,Office Supplies,13497.33,3481.86
2021-12-21,West,Furniture,19388.01,2697.71
2021-12-22,West,Technology,11625.83,3423.55
2021-12-22,West,Furniture,32029.4,3636.77
2021-12-23,South,Furniture,49518.15,4496.52
2021-12-24,South,Furniture,20872.41,2766.99
2021-12-24,Central,Technology,10883.88,3123.37
2021-12-26,Central,Furniture,11678.31,2162.56
2021-12-26,West,Furniture,45862.9,6997.51
2021-12-28,South,Technology,9594.55,1084.81
2021-12-29,South,Furniture,40835.92,8843.37
2021-12-30,Central,Furniture,25086.95,4198.19
2021-12-30,West,Office Supplies,49331.11,7881.18
2021-12-31,West,Technology,20242.65,5492.33
2021-12-31,Central,Technology,5992.33,532.47
2021-12-31,South,Technology,27932.59,2292.44
2021-12-31,East,Furniture,12213.52,1632.27
2022-01-01,Central,Technology,9745.65,2157.63
2022-01-01,Central,Technology,48243.22,10980.4
2022-01-02,West,Furniture,40708.65,11869.96
2022-01-02,Central,Office Supplies,18228.17,3982.96
2022-01-02,Central,Furniture,44191.11,12534.05
2022-01-03,Central,Technology,6431.33,1099.83
2022-01-04,West,Office Supplies,18729.38,1002.43
2022-01-04,South,Office Supplies,45558.45,8487.24
2022-01-05,East,Office Supplies,19558.26,1694.25
2022-01-06,West,Furniture,17965.78,976.87
2022-01-07,South,Furniture,15588.25,927.09
2022-01-07,West,Office Supplies,46881.98,9304.62
2022-01-07,West,Furniture,10812.18,1722.05
2022-01-08,Central,Technology,28892.44,5090.86
2022-01-08,East,Technology,48030.21,14254.03
2022-01-09,Central,Furniture,1576.07,205.27
2022-01-10,West,Technology,41195.89,6968.36
2022-01-10,West,Furniture,24836.51,1768.08
2022-01-11,Central,Furniture,39749.17,9029.87
2022-01-11,South,Technology,30113.32,3504.41
2022-01-11,Central,Furniture,16410.35,1861.02
2022-01-12,South,Office Supplies,36470.19,5460.84
2022-01-13,Central,Technology,30027.54,5438.66
2022-01-15,South,Office Supplies,26017.13,2741.35
2022-01-15,South,Technology,31495.88,5416.14
2022-01-16,West,Office Supplies,1645.77,164.35
2022-01-17,Central,Furniture,2540.29,622.88
2022-01-22,Central,Technology,33935.05,4863.36
2022-01-23,Central,Technology,9951.97,2886.24
2022-01-24,West,Technology,46248.73,3161.61
2022-01-25,West,Office Supplies,1521.85,288.92
2022-01-25,Central,Technology,1476.74,397.83
2022-01-26,East,Office Supplies,40649.75,4989.51
2022-01-27,South,Office Supplies,32307.71,4687.4
2022-01-27,South,Furniture,21186.93,1297.11
2022-01-31,West,Furniture,5821.18,1074.04
2022-01-31,East,Office Supplies,41696.96,5355.63
2022-01-31,West,Technology,6009.14,341.94
2022-01-31,East,Furniture,46273.1,8447.41
2022-02-01,East,Furniture,16797.55,4428.22
2022-02-03,East,Furniture,1596.75,197.03
2022-02-04,South,Furniture,47061.94,2634.36
2022-02-04,East,Furniture,26877.25,7906.35
2022-02-06,Central,Furniture,49364.81,10374.28
2022-02-06,East,Office Supplies,16294.21,4253.36
2022-02-06,South,Office Supplies,29941.42,4323.85
2022-02-08,South,Office Supplies,32607.96,5692.74
2022-02-10,East,Furniture,20112.9,3051.23
2022-02-10,East,Technology,29784.17,8374.17
2022-02-10,South,Office Supplies,37629.57,5141.53
2022-02-11,West,Technology,5968.94,616.31
2022-02-12,Central,Furniture,2904.05,257.17
2022-02-14,South,Technology,21319.23,1226.62
2022-02-14,South,Technology,34325.15,9222.85
2022-02-14,West,Furniture,39440.01,7261.41
2022-02-14,Central,Office Supplies,35753.49,5035.2
2022-02-14,West,Furniture,36738.87,7361.87
2022-02-15,West,Furniture,10750.07,1030.47
2022-02-17,East,Technology,30090.89,1529.92
2022-02-17,West,Technology,27831.96,5543.6
2022-02-18,West,Furniture,20482.12,4318.01
2022-02-19,East,Furniture,30107.98,3351.17
2022-02-19,Central,Furniture,37678.42,9188.62
2022-02-19,Central,Furniture,12612.74,667.95
2022-02-19,Central,Office Supplies,48329.56,4221.34
2022-02-20,South,Technology,3558.79,529.88
2022-02-20,East,Office Supplies,32950.51,3936.72
2022-02-21,South,Technology,44514.69,6451.79
2022-02-21,South,Office Supplies,23692.63,4719.43
2022-02-21,West,Office Supplies,24579.11,5229.41
2022-02-23,South,Office Supplies,10849.7,3070.15
2022-02-24,South,Office Supplies,10119.44,2531.15
2022-02-24,Central,Office Supplies,47076.84,4549.06
2022-02-25,East,Office Supplies,11443.4,3426.83
2022-02-25,Central,Furniture,32958.36,5761.81
2022-02-26,South,Technology,26426.05,7023.59
2022-02-26,East,Technology,45821.8,12260.38
2022-02-26,West,Furniture,29261.8,7614.83
2022-02-27,East,Office Supplies,21869.02,5161.04
2022-03-01,South,Furniture,44052.68,10139.5
2022-03-02,South,Technology,31382.5,1916.63
2022-03-03,East,Technology,11526.04,2094.82
2022-03-05,East,Office Supplies,12996.15,3525.48
2022-03-06,South,Technology,39567.57,11184.84
2022-03-06,West,Office Supplies,32534.8,3665.41
2022-03-09,West,Furniture,43305.42,4644.78
2022-03-09,South,Office Supplies,46649.13,8694.63
2022-03-10,East,Technology,17280.2,902.39
2022-03-10,South,Furniture,6555.76,586.18
2022-03-10,East,Furniture,46475.8,4808.33
2022-03-11,West,Office Supplies,10984.06,596.14
2022-03-11,East,Technology,40179.48,10160.98
2022-03-13,South,Office Supplies,38778.78,6856.92
2022-03-15,West,Furniture,11014.53,2175.31
2022-03-16,South,Furniture,3140.78,394.67
2022-03-17,South,Technology,11794.8,3485.15
2022-03-17,South,Furniture,41066.14,5002.88
2022-03-19,Central,Furniture,34946.47,3318.03
2022-03-20,Central,Technology,35610.21,6444.05
2022-03-20,Central,Office Supplies,17504.81,1003.3
2022-03-20,South,Office Supplies,24990.48,4311.66
2022-03-21,East,Office Supplies,16209.93,2328.8
2022-03-21,West,Office Supplies,24310.43,4559.81
2022-03-21,South,Office Supplies,16342.74,1216.15
2022-03-22,Central,Furniture,21992.24,3469.86
2022-03-22,South,Technology,48008.86,12889.46
2022-03-24,South,Furniture,44939.3,10385.27
2022-03-25,Central,Technology,40416.94,7663.76
2022-03-26,East,Office Supplies,550.6,55.26
2022-03-27,Central,Office Supplies,21866.72,3196.43
2022-03-28,Central,Furniture,13605.98,1964.18
2022-03-30,West,Technology,47681.78,8893.3
2022-03-30,West,Furniture,40359.78,4332.63
2022-03-30,South,Furniture,44387.82,5236.48
2022-03-30,Central,Technology,13540.42,2807.87
2022-04-02,West,Office Supplies,3819.85,760.51
2022-04-03,East,Furniture,13580.07,1909.4
2022-04-03,South,Office Supplies,21951.1,4205.83
2022-04-05,South,Technology,905.94,71.78
2022-04-06,West,Furniture,39422.93,3609.9
2022-04-06,East,Technology,47122.81,5151.49
2022-04-06,Central,Technology,22095.64,1561.79
2022-04-09,West,Furniture,39775.36,6644.28
2022-04-11,West,Technology,10815.07,3029.11
2022-04-11,South,Furniture,31087.76,9022.16
2022-04-11,Central,Technology,33049.63,7008.33
2022-04-12,Central,Technology,40219.71,4300.64
2022-04-13,East,Office Supplies,5665.16,1056.28
2022-04-13,East,Technology,22640.93,1453.79
2022-04-13,Central,Office Supplies,27085.44,6053.79
2022-04-14,Central,Office Supplies,48064.76,4006.01
2022-04-14,East,Technology,40397.58,11490.07
2022-04-14,East,Technology,12702.56,3482.34
2022-04-14,South,Furniture,33113.9,9461.93
2022-04-15,South,Technology,47472.33,13345.59
2022-04-15,East,Office Supplies,6177.12,898.94
2022-04-15,South,Office Supplies,34500.44,2272.63
2022-04-19,East,Furniture,18711.19,5435.52
2022-04-19,West,Furniture,2063.26,171.21
2022-04-20,West,Furniture,34381.52,4190.86
2022-04-21,East,Furniture,7951.77,2208.97
2022-04-21,Central,Office Supplies,23018.05,3063.58
2022-04-21,South,Furniture,34953.72,8306.73
2022-04-22,South,Office Supplies,39655.98,2978.12
2022-04-22,East,Furniture,42504.33,10800.86
2022-04-24,South,Office Supplies,40982.25,7227.43
2022-04-24,West,Office Supplies,23782.19,5179.68
2022-04-25,West,Office Supplies,22508.95,1351.16
2022-04-25,Central,Furniture,21744.93,2336.47
2022-04-26,South,Technology,33157.38,6206.24
2022-04-28,West,Office Supplies,5547.43,613.24
2022-04-28,South,Technology,38266.98,9276.27
2022-04-29,East,Office Supplies,44312.7,9137.06
2022-04-29,South,Furniture,19578.34,1676.87
2022-04-30,Central,Furniture,17709.45,2272.67
2022-05-03,West,Office Supplies,3172.96,744.34
2022-05-03,Central,Office Supplies,32597.01,8245.96
2022-05-04,Central,Office Supplies,21126.39,3895.01
2022-05-05,Central,Furniture,3307.64,572.56
2022-05-05,West,Office Supplies,15384.11,2083.4
2022-05-05,West,Furniture,25905.31,4889.26
2022-05-06,Central,Office Supplies,45606.15,7549.13
2022-05-08,South,Furniture,32581.73,2901.12
2022-05-09,Central,Technology,28701.11,2262.31
2022-05-10,West,Office Supplies,8864.12,976.25
